@RELATION -15-16-19

@ATTRIBUTE hold_0  NUMERIC
@ATTRIBUTE seek_0  NUMERIC
@ATTRIBUTE hold_8  NUMERIC
@ATTRIBUTE seek_8  NUMERIC
@ATTRIBUTE hold_13  NUMERIC
@ATTRIBUTE seek_13  NUMERIC
@ATTRIBUTE hold_16  NUMERIC
@ATTRIBUTE seek_16  NUMERIC
@ATTRIBUTE hold_17  NUMERIC
@ATTRIBUTE seek_17  NUMERIC
@ATTRIBUTE hold_20  NUMERIC
@ATTRIBUTE seek_20  NUMERIC
@ATTRIBUTE hold_32  NUMERIC
@ATTRIBUTE seek_32  NUMERIC
@ATTRIBUTE hold_37  NUMERIC
@ATTRIBUTE seek_37  NUMERIC
@ATTRIBUTE hold_39  NUMERIC
@ATTRIBUTE seek_39  NUMERIC
@ATTRIBUTE hold_40  NUMERIC
@ATTRIBUTE seek_40  NUMERIC
@ATTRIBUTE hold_46  NUMERIC
@ATTRIBUTE seek_46  NUMERIC
@ATTRIBUTE hold_49  NUMERIC
@ATTRIBUTE seek_49  NUMERIC
@ATTRIBUTE hold_65  NUMERIC
@ATTRIBUTE seek_65  NUMERIC
@ATTRIBUTE hold_66  NUMERIC
@ATTRIBUTE seek_66  NUMERIC
@ATTRIBUTE hold_68  NUMERIC
@ATTRIBUTE seek_68  NUMERIC
@ATTRIBUTE hold_69  NUMERIC
@ATTRIBUTE seek_69  NUMERIC
@ATTRIBUTE hold_71  NUMERIC
@ATTRIBUTE seek_71  NUMERIC
@ATTRIBUTE hold_72  NUMERIC
@ATTRIBUTE seek_72  NUMERIC
@ATTRIBUTE hold_73  NUMERIC
@ATTRIBUTE seek_73  NUMERIC
@ATTRIBUTE hold_74  NUMERIC
@ATTRIBUTE seek_74  NUMERIC
@ATTRIBUTE hold_75  NUMERIC
@ATTRIBUTE seek_75  NUMERIC
@ATTRIBUTE hold_76  NUMERIC
@ATTRIBUTE seek_76  NUMERIC
@ATTRIBUTE hold_77  NUMERIC
@ATTRIBUTE seek_77  NUMERIC
@ATTRIBUTE hold_78  NUMERIC
@ATTRIBUTE seek_78  NUMERIC
@ATTRIBUTE hold_79  NUMERIC
@ATTRIBUTE seek_79  NUMERIC
@ATTRIBUTE hold_80  NUMERIC
@ATTRIBUTE seek_80  NUMERIC
@ATTRIBUTE hold_82  NUMERIC
@ATTRIBUTE seek_82  NUMERIC
@ATTRIBUTE hold_83  NUMERIC
@ATTRIBUTE seek_83  NUMERIC
@ATTRIBUTE hold_84  NUMERIC
@ATTRIBUTE seek_84  NUMERIC
@ATTRIBUTE hold_85  NUMERIC
@ATTRIBUTE seek_85  NUMERIC
@ATTRIBUTE hold_86  NUMERIC
@ATTRIBUTE seek_86  NUMERIC
@ATTRIBUTE hold_186  NUMERIC
@ATTRIBUTE seek_186  NUMERIC
@ATTRIBUTE hold_188  NUMERIC
@ATTRIBUTE seek_188  NUMERIC
@ATTRIBUTE hold_190  NUMERIC
@ATTRIBUTE seek_190  NUMERIC
@ATTRIBUTE hold_191  NUMERIC
@ATTRIBUTE seek_191  NUMERIC
@ATTRIBUTE hold_192  NUMERIC
@ATTRIBUTE seek_192  NUMERIC
@ATTRIBUTE hold_219  NUMERIC
@ATTRIBUTE seek_219  NUMERIC
@ATTRIBUTE hold_229  NUMERIC
@ATTRIBUTE seek_229  NUMERIC
@ATTRIBUTE 73_32  NUMERIC
@ATTRIBUTE 32_79  NUMERIC
@ATTRIBUTE 79_83  NUMERIC
@ATTRIBUTE 83_75  NUMERIC
@ATTRIBUTE 75_65  NUMERIC
@ATTRIBUTE 65_32  NUMERIC
@ATTRIBUTE 32_86  NUMERIC
@ATTRIBUTE 71_65  NUMERIC
@ATTRIBUTE 32_77  NUMERIC
@ATTRIBUTE 77_73  NUMERIC
@ATTRIBUTE 73_68  NUMERIC
@ATTRIBUTE 68_65  NUMERIC
@ATTRIBUTE 65_71  NUMERIC
@ATTRIBUTE 71_73  NUMERIC
@ATTRIBUTE 32_76  NUMERIC
@ATTRIBUTE 76_73  NUMERIC
@ATTRIBUTE 73_83  NUMERIC
@ATTRIBUTE 83_65  NUMERIC
@ATTRIBUTE 65_68  NUMERIC
@ATTRIBUTE 65_84  NUMERIC
@ATTRIBUTE 73_84  NUMERIC
@ATTRIBUTE 84_83  NUMERIC
@ATTRIBUTE 72_84  NUMERIC
@ATTRIBUTE 84_69  NUMERIC
@ATTRIBUTE 69_76  NUMERIC
@ATTRIBUTE 76_84  NUMERIC
@ATTRIBUTE 84_32  NUMERIC
@ATTRIBUTE 32_83  NUMERIC
@ATTRIBUTE 65_72  NUMERIC
@ATTRIBUTE 86_65  NUMERIC
@ATTRIBUTE 72_69  NUMERIC
@ATTRIBUTE 69_84  NUMERIC
@ATTRIBUTE 84_85  NUMERIC
@ATTRIBUTE 85_78  NUMERIC
@ATTRIBUTE 78_68  NUMERIC
@ATTRIBUTE 68_32  NUMERIC
@ATTRIBUTE 79_78  NUMERIC
@ATTRIBUTE 78_32  NUMERIC
@ATTRIBUTE 32_80  NUMERIC
@ATTRIBUTE 80_73  NUMERIC
@ATTRIBUTE 73_75  NUMERIC
@ATTRIBUTE 69_65  NUMERIC
@ATTRIBUTE 219_80  NUMERIC
@ATTRIBUTE 80_69  NUMERIC
@ATTRIBUTE 84_65  NUMERIC
@ATTRIBUTE 65_74  NUMERIC
@ATTRIBUTE 74_65  NUMERIC
@ATTRIBUTE 78_69  NUMERIC
@ATTRIBUTE 69_68  NUMERIC
@ATTRIBUTE 32_65  NUMERIC
@ATTRIBUTE 65_73  NUMERIC
@ATTRIBUTE 65_86  NUMERIC
@ATTRIBUTE 32_8  NUMERIC
@ATTRIBUTE 73_8  NUMERIC
@ATTRIBUTE 69_82  NUMERIC
@ATTRIBUTE 75_69  NUMERIC
@ATTRIBUTE 69_77  NUMERIC
@ATTRIBUTE 77_32  NUMERIC
@ATTRIBUTE 86_219  NUMERIC
@ATTRIBUTE 219_73  NUMERIC
@ATTRIBUTE 75_83  NUMERIC
@ATTRIBUTE 83_32  NUMERIC
@ATTRIBUTE 79_76  NUMERIC
@ATTRIBUTE 76_76  NUMERIC
@ATTRIBUTE 76_65  NUMERIC
@ATTRIBUTE 32_75  NUMERIC
@ATTRIBUTE 75_85  NUMERIC
@ATTRIBUTE 85_73  NUMERIC
@ATTRIBUTE 32_73  NUMERIC
@ATTRIBUTE 78_73  NUMERIC
@ATTRIBUTE 73_77  NUMERIC
@ATTRIBUTE 77_69  NUMERIC
@ATTRIBUTE 69_83  NUMERIC
@ATTRIBUTE 83_69  NUMERIC
@ATTRIBUTE 8_8  NUMERIC
@ATTRIBUTE 32_84  NUMERIC
@ATTRIBUTE 85_32  NUMERIC
@ATTRIBUTE 80_65  NUMERIC
@ATTRIBUTE 65_78  NUMERIC
@ATTRIBUTE 78_78  NUMERIC
@ATTRIBUTE 75_79  NUMERIC
@ATTRIBUTE 79_79  NUMERIC
@ATTRIBUTE 82_69  NUMERIC
@ATTRIBUTE 69_78  NUMERIC
@ATTRIBUTE 65_66  NUMERIC
@ATTRIBUTE 66_32  NUMERIC
@ATTRIBUTE 83_73  NUMERIC
@ATTRIBUTE 73_78  NUMERIC
@ATTRIBUTE 69_73  NUMERIC
@ATTRIBUTE 69_69  NUMERIC
@ATTRIBUTE 76_68  NUMERIC
@ATTRIBUTE 68_73  NUMERIC
@ATTRIBUTE 76_69  NUMERIC
@ATTRIBUTE 69_32  NUMERIC
@ATTRIBUTE 32_82  NUMERIC
@ATTRIBUTE 32_72  NUMERIC
@ATTRIBUTE 86_73  NUMERIC
@ATTRIBUTE 85_83  NUMERIC
@ATTRIBUTE 65_8  NUMERIC
@ATTRIBUTE 65_65  NUMERIC
@ATTRIBUTE 85_85  NUMERIC
@ATTRIBUTE 85_82  NUMERIC
@ATTRIBUTE 65_76  NUMERIC
@ATTRIBUTE 79_82  NUMERIC
@ATTRIBUTE 84_73  NUMERIC
@ATTRIBUTE 76_85  NUMERIC
@ATTRIBUTE 68_85  NUMERIC
@ATTRIBUTE 32_32  NUMERIC
@ATTRIBUTE 8_32  NUMERIC
@ATTRIBUTE 69_75  NUMERIC
@ATTRIBUTE 73_73  NUMERIC
@ATTRIBUTE 82_86  NUMERIC
@ATTRIBUTE 82_65  NUMERIC
@ATTRIBUTE 32_219  NUMERIC
@ATTRIBUTE 76_32  NUMERIC
@ATTRIBUTE 85_84  NUMERIC
@ATTRIBUTE 65_83  NUMERIC
@ATTRIBUTE 37_37  NUMERIC
@ATTRIBUTE 73_71  NUMERIC
@ATTRIBUTE 71_69  NUMERIC
@ATTRIBUTE 65_82  NUMERIC
@ATTRIBUTE 190_32  NUMERIC
@ATTRIBUTE 73_76  NUMERIC
@ATTRIBUTE 85_76  NUMERIC
@ATTRIBUTE 39_39  NUMERIC
@ATTRIBUTE 69_71  NUMERIC
@ATTRIBUTE 71_85  NUMERIC
@ATTRIBUTE 32_78  NUMERIC
@ATTRIBUTE 78_65  NUMERIC
@ATTRIBUTE 65_77  NUMERIC
@ATTRIBUTE 77_65  NUMERIC
@ATTRIBUTE 77_85  NUMERIC
@ATTRIBUTE 68_69  NUMERIC
@ATTRIBUTE 32_69  NUMERIC
@ATTRIBUTE 82_79  NUMERIC
@ATTRIBUTE 83_84  NUMERIC
@ATTRIBUTE 82_73  NUMERIC
@ATTRIBUTE 74_85  NUMERIC
@ATTRIBUTE 32_74  NUMERIC
@ATTRIBUTE 78_71  NUMERIC
@ATTRIBUTE 69_8  NUMERIC
@ATTRIBUTE 72_65  NUMERIC
@ATTRIBUTE 83_85  NUMERIC
@ATTRIBUTE 85_68  NUMERIC
@ATTRIBUTE 188_32  NUMERIC
@ATTRIBUTE 69_86  NUMERIC
@ATTRIBUTE 65_75  NUMERIC
@ATTRIBUTE 73_65  NUMERIC
@ATTRIBUTE 72_73  NUMERIC
@ATTRIBUTE 78_85  NUMERIC
@ATTRIBUTE 32_16  NUMERIC
@ATTRIBUTE 229_229  NUMERIC
@ATTRIBUTE 0_0  NUMERIC
@ATTRIBUTE 71_65_32  NUMERIC
@ATTRIBUTE 65_32_77  NUMERIC
@ATTRIBUTE 32_77_73  NUMERIC
@ATTRIBUTE 73_68_65  NUMERIC
@ATTRIBUTE 76_73_83  NUMERIC
@ATTRIBUTE 32_86_65  NUMERIC
@ATTRIBUTE 32_79_78  NUMERIC
@ATTRIBUTE 79_78_32  NUMERIC
@ATTRIBUTE 65_68_32  NUMERIC
@ATTRIBUTE 65_74_65  NUMERIC
@ATTRIBUTE 69_68_32  NUMERIC
@ATTRIBUTE 75_83_32  NUMERIC
@ATTRIBUTE 32_79_76  NUMERIC
@ATTRIBUTE 65_32_75  NUMERIC
@ATTRIBUTE 32_75_85  NUMERIC
@ATTRIBUTE 83_69_68  NUMERIC
@ATTRIBUTE 68_65_32  NUMERIC
@ATTRIBUTE 8_8_8  NUMERIC
@ATTRIBUTE 65_66_32  NUMERIC
@ATTRIBUTE 32_84_69  NUMERIC
@ATTRIBUTE 73_78_69  NUMERIC
@ATTRIBUTE 79_76_69  NUMERIC
@ATTRIBUTE 76_69_32  NUMERIC
@ATTRIBUTE 77_73_83  NUMERIC
@ATTRIBUTE 73_83_32  NUMERIC
@ATTRIBUTE 73_68_32  NUMERIC
@ATTRIBUTE 84_85_83  NUMERIC
@ATTRIBUTE 84_69_32  NUMERIC
@ATTRIBUTE 32_75_79  NUMERIC
@ATTRIBUTE 32_8_8  NUMERIC
@ATTRIBUTE 83_69_76  NUMERIC
@ATTRIBUTE 69_32_75  NUMERIC
@ATTRIBUTE 32_75_65  NUMERIC
@ATTRIBUTE 76_65_83  NUMERIC
@ATTRIBUTE 80_73_76  NUMERIC
@ATTRIBUTE 65_77_65  NUMERIC
@ATTRIBUTE 65_83_84  NUMERIC
@ATTRIBUTE 83_84_69  NUMERIC
@ATTRIBUTE 85_83_84  NUMERIC
@ATTRIBUTE 83_69_32  NUMERIC
@ATTRIBUTE 73_83_69  NUMERIC
@ATTRIBUTE 32_74_65  NUMERIC
@ATTRIBUTE 74_65_32  NUMERIC
@ATTRIBUTE 69_77_65  NUMERIC
@ATTRIBUTE 32_83_65  NUMERIC
@ATTRIBUTE 77_65_32  NUMERIC
@ATTRIBUTE 77_73_78  NUMERIC
@ATTRIBUTE 78_69_32  NUMERIC
@ATTRIBUTE 73_83_84  NUMERIC
@ATTRIBUTE 69_83_84  NUMERIC
@ATTRIBUTE 83_84_32  NUMERIC
@ATTRIBUTE 85_83_69  NUMERIC
@ATTRIBUTE 39_39_39  NUMERIC
@ATTRIBUTE 83_84_65  NUMERIC
@ATTRIBUTE 65_77_73  NUMERIC
@ATTRIBUTE 77_65_65  NUMERIC
@ATTRIBUTE 229_229_229  NUMERIC
@ATTRIBUTE 0_0_0  NUMERIC
@ATTRIBUTE 32_79_78_32  NUMERIC
@ATTRIBUTE 8_8_8_8  NUMERIC
@ATTRIBUTE 32_8_8_8  NUMERIC
@ATTRIBUTE 32_74_65_32  NUMERIC
@ATTRIBUTE 77_73_78_69  NUMERIC
@ATTRIBUTE 229_229_229_229  NUMERIC
@ATTRIBUTE 0_0_0_0  NUMERIC
@ATTRIBUTE class {-15, 16-19}

@DATA
,,6.664937809247596e+35,1.7793206349154867e+30,3048114811.6,41625676272,2039214.25,9534177.5,23,136,,,6.541912822553521e+22,8.832828048104712e+22,,,23,136,10345608.25,32042530,272726.6666666667,1270121,,,5.625162523157662e+28,4.2395170402485695e+24,135762.33333333334,8290704,18141618,240301422,3.562658897228261e+27,4.592810126935928e+27,56,72,683090604225593.4,6413.333333333333,520437023287933140000,322480176112323200000,,,16118318,72028282082,1451312811.2,48322256024,2432,80,162952,12080,64,120,,,189888,376024,17871416,24050701.333333332,20102015.75,5213.333333333333,19932018,104351606,296560,53504037.333333336,,,,,,,80,144,,,3228,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,1.0593850629108548e+209,2.6892072901500365e+221,580729282573499.4,70759886771948060,48051056,34880413.333333336,,,2.249600057774313e+59,9.100835292042314e+31,1.1994814811865186e+131,2.5368147749581544e+138,,,,,,,,,2424027780,52068,3.241145376220985e+109,5.77350248193241e+100,71,9,5.507477570406007e+37,1.0007050886337651e+38,1.954845280690045e+53,7.094963178894496e+49,5471077369023290000,190312015014060900,14375282054.4,466259840225.6,3.8956228399386244e+43,7.677091053416958e+46,6.049013876054645e+25,8.50752399014245e+30,5.40601573316574e+22,6.680989361512942e+30,4.497710433221151e+35,1.3409533982965648e+40,561701717156025500000,1.3544157237673736e+25,4.535997988686817e+34,7.0626895114729394e+47,5.94568841046209e+37,8.437917099655318e+48,109555887995709890,9486966088212282,5517888121011262000,233259952020587550,3.2637018339004207e+68,8.947736358508358e+65,3.506438603425526e+57,3.053371628521015e+48,3.7959796132759865e+40,1.1825588856100504e+50,8.05842656630926e+25,2.5498307742645844e+29,96,120,235993,88955067,3998.5,332120,121341299548,5335342861540073,64,384,807079873764570000,143575147214860270000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,,,,,,,,,,,4103760.6666666665,137734045.33333334,,,,,,,,,,,216746278.75,88533813295.5,,,3535,351710.5,1760371.6666666667,100118392.66666667,,,342760.3333333333,17172785,3491,202143.5,98,,86,262,85,406,289560.3333333333,168883112.66666666,332721.6666666667,178824,86,295,4090.5,310068,69,623,115,506,52,312,60,468,402194,864,,,,,,,5590.5,358326.5,,,4782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,4.7778475654603853e+52,7.065888947329421e+44,,,120,184,,,6.523581893632627e+71,6.8278520079659485e+50,1.901601289502089e+22,100160041452242530,,,,,,,,,,,54410635698112360000,1.424357079575681e+22,95,369,482232427021,142223394.4,3.672829744373009e+23,9.904982777168121e+26,71,289,3746701,1337613.6666666667,16017138541019302,20134925803492.668,,,40059.5,156580.5,27969143,1070698.3333333332,190222273779.2,31692940.8,17647919225.6,25628834836.2,20044026027.75,1018026196.25,278222033.75,98478346068.25,1610301873162157500,181590042860202.66,1211966601880,23850942585227.332,4823823825624,97640233774670.4,239862.66666666666,5254.666666666667,1329042.3333333332,40397768.333333336,,,,,847.5,184,,,,,95,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,5.147793297181933e+37,3.6703954122123247e+46,3640,304092.5,137304116788026320,487,,,,,5.540355044878977e+30,7.010513014012017e+44,,,,,,,,,,,6.151452453053516e+24,3.394155264855448e+37,,,1315927276,41462667299568,72096088485885170,22878874477912182000,2828,300324,3985.5,180324.5,4.351143428889576e+24,1.067602739069869e+33,64,424,797590811112059,137634802714918930,5.177604617597986e+26,5.201430972917772e+40,18219095,90722725.33333333,14141816,8554738.666666666,71740525150738400,2411509756740479000,3686,172,20199095,58236288311.75,18182218,61854082046,,,14141816,34028054293.75,4040,,,,96,904,1432911432.8,322757984,2328,170,,,72,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,149546689355853.34,24048051321660.8,,,,,,,,,140157638941101600000,5735596606521.143,,,,,,,,,,,1.253443775620102e+27,8.058298392622967e+21,,,3450587463259440,12594585550302900,1.5790240360133602e+22,48529474.4,158209622572.8,22103238670.4,,,5.123757733875083e+40,3.2080746128315444e+40,,,,,2422028034,2804032028,22027792034,25,,,94949439649.33333,405735470406182.7,,,,,37378042.666666664,6432085.333333333,1232,17182,,,144,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,119548146579.83333,24222420821272.2,,,154,0,,,,,17352813506464.5,147354276037521.5,,,,,,,,,,,89859119751301300,5045716816803785000,,,20119316,124054052302,1914545775.8,51430641844635.4,,,64,351,283246619563.3333,32433832044.8,4036,243604.5,2959703.6666666665,58744627,113,311,4789.5,272600,292398.3333333333,116868.5,346296,115200461.66666667,19991820,48898,4381.5,198136.5,3170129.3333333335,80392440,3186,128108.5,72,136,89,656,,,,,79,,88,,,,105,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,2.8320659318236355e+38,6.961183132862516e+31,,,,,,,,,3.336850862150862e+32,1.4007137515506505e+43,,,,,,,,,,,7156726471406471000,2.818024880233249e+24,,,16139115.75,44078348120.25,4.525409280348285e+30,5833380657069784000,3581.5,384,,,2.698091980359595e+34,2.9344073403623575e+47,,,3640,96100,72007164230405250,80712434855218750000,64,,8103894970923.429,545641072523092.7,2.8363278783635832e+38,9.208034363967632e+52,3235.5,464320,,,10235097222477.142,146734553606756,3232,115635.5,,,215487.66666666666,154896152.33333334,,,21391418,156364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,2.4389268471186012e+72,9.239085814202488e+71,,,2744902516231191500,182785646540.6,,,,,2.825064631446003e+55,4.847697611526734e+70,,,,,,,,,,,4.5701290463030304e+52,3.4154097911638326e+53,88,224,5.9637309568014054e+25,1.602868881943608e+33,3.8641944992139796e+48,1.55747360177867e+50,3240,24104,1214646841216,60090052052,4.605767927195848e+43,1.1558018015606059e+54,4044,135584,8.079900953520808e+21,2.562812003921523e+28,100129851508099570,9475201739752282,20451412,48080056,1937777154.2,771778245779.2,4.44207070716005e+34,3.0592511050080553e+42,19992022,90348084143.75,10423782961141.142,672737776102.4,4.637515688848888e+41,1.7891320536491777e+49,908903165431200800,3437033379431894000,13698284115322.285,3472421071337349.5,14684134668547.834,321924496088.4,3586,34898,10378066401036.572,125450713360054700,80,672,,,,,219902595,13447847188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,4.692869401624155e+46,1.7362405661934024e+66,1292913453.2,2711385678448,,,,,61,189,2.0960014902318755e+78,6.770758224533138e+77,,,,,,,,,,,1.7096608523157994e+82,7.042814026204103e+102,120945259262,86750745432204200,6.0471387112977125e+22,1.6675387067618058e+32,4.020304045404545e+30,4.1145007474714744e+39,13954117.75,56303822152.25,64,359,2.574907169200512e+43,4.4401926485677866e+52,1311129131.2,24176036984243.2,20429318,28026084400,5.1890837655831886e+26,5.152540961353877e+33,70808951740510776,331703007508846300,706929608060819.5,7.922402664784216e+22,89618070539280450,7.033793219361092e+21,660519607338842300000,1.3619960030435142e+28,218288,69376058.33333333,4.03092753539729e+30,2.1500315785244933e+36,497583309090596.5,2.301502904205105e+21,10388066389508,434481657601144800,16406416,584,64,735,43,4,,,64,178,,,5071817172817180000,139137425716.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,4.3060594601454214e+54,3.6442564244480526e+48,,,,,,,4.452005831168439e+46,7.928292302183128e+27,2.363202989894987e+53,5.3766352699531494e+72,,,,,,,,,,,3.714747144791873e+29,5.055054539507102e+45,64,441,5.065133883377876e+21,3.228739638692084e+31,2.9530218014185844e+45,1.6435384074203803e+53,28201991,160126096338,28430990.75,136184.5,4.776484304417658e+28,4.562770216434647e+36,56,216,127111714879728870000,9.507506216605006e+22,8.719764400531714e+22,5.943934209534935e+33,54139635062618400,80032027506508740000,1272913277.4,64138314386.25,80120637172576470000,2.8188985745756925e+27,2731.5,440,3721034.3333333335,336148,3.741847699791871e+29,3.851414569034673e+40,631199684847892900,3.503207150176151e+21,586988769421488360000,2.8379760899754306e+28,120,560,56,312,428785,113,6431.5,,,,135182.33333333334,61747157.666666664,1296174952.6,162056042336.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,138126442959368.14,92399018447210050000,285028.6666666667,157567,,,,,3692.5,86315.5,4.054361207132758e+30,7.15566494047225e+33,14,,735299525519.3334,47064055422823,131,375,,,,,7820938672438.143,61634732427166.71,,,175274341,337579.6666666667,7738878545454800,1202787364294519,99,50,22421671.5,108309028.5,78307620962628480,1424267264327527400,4189.5,3816,1256735871729720.7,18877324600149520,1185700973015723.2,4791738607596878000,236092,22579043.666666668,77,123,87730225392227,5849630859254.571,85,251,269030.3333333333,2405394.6666666665,13672421,245955589.75,13341696623,664394311152.8,205590,32050043.666666668,3384.5,33582.5,,,85,300,282147,265121497.33333334,,,100,45,4340,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
,,,,,,,,,,,,4436,19557.5,,,,,,,,,,,79951498516016000000,23331009041429256,64,88,4490,27568,19934716,2039050280,,,,,215487.66666666666,3226701.6666666665,3232,4824,31555.5,20240.5,,,,,,,80,47,3981.5,139600.5,104,,36055.5,3212,177804117.75,5118704.333333333,,,88,201,,,84,385,,,,,,,4036,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15
