"num","userID","avgHoldTime","avgSeekTime","averageNgramTime","I","AL","S","KS","EI","D","AK","L","O","LE","MA","IN","SI","EL","E","JA","LA","label"
"5298",5455,99,1214,2650,1003.30041724618,717.161561763716,449,1151,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,509,675.615716180371,1496,553,760.600287562904,847,439,710,1000.98157021747,4
"5299",5456,128,872,2010,491,448,413,743,2009.00812182741,1177.3096097081,1299.6777054997,1052,513,440,1127,808,760.600287562904,3563,469,634,1097,4
"5300",5457,170,2987,6548,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5301",5458,161,2664,6091,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,732,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5302",5459,121,1649,3816,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,998,760.600287562904,647.909686315064,965.053728345468,738,1000.98157021747,4
"5303",5460,117,824,1900,1003.30041724618,532,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,1734,826.746677515595,760.600287562904,658,965.053728345468,500,1000.98157021747,4
"5304",5461,107,649,1527,637,717.161561763716,416,639.598602096855,2009.00812182741,416,628,1747.42926829268,1781.12063227953,675.615716180371,501,520,686,647.909686315064,965.053728345468,459,416,4
"5305",5462,116,2213,4683,637,717.161561763716,416,639.598602096855,2009.00812182741,416,628,1747.42926829268,1781.12063227953,675.615716180371,501,520,686,647.909686315064,965.053728345468,459,416,4
"5306",5463,113,1800,3836,652,561,467,639.598602096855,754,416,685,1747.42926829268,624,776,547,653,916,750,1486,516,1000.98157021747,4
"5307",5464,110,632,1485,634,453,2029,397,376,382,481,1103,447,513,552,328,4534,341,377,773,369,4
"5308",5465,88,361,906,1004,639,1510.09306853583,639.598602096855,2009.00812182741,296,408,1747.42926829268,444,404,326,268,442,389,965.053728345468,580,399,4
"5309",5466,117,751,1741,522,496,626,248,1084,1080,421,693,1554,462,240,656,422,404,1034,392,353,4
"5310",5467,110,767,1757,518,277,367,492,427,876,1299.6777054997,1366,834,427,498,727,384,407,401,388,427,4
"5311",5468,111,644,1513,959,538,382,639.598602096855,428,487,393,1053,540,470,342,3470,514,321,443,417,287,4
"5312",5469,115,713,1659,481,544,487,454,2009.00812182741,420,397,794,518,1128,518,750,1075,435,537,792,429,4
"5313",5470,110,418,1073,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5314",5471,111,322,893,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5315",5472,103,223,660,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5316",5473,144,688,1733,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5317",5474,95,304,847,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5318",5475,111,1274,2778,793,722,734,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,740,829,317,416,254,473,370,2972,1051,270,4
"5319",5476,108,545,1492,664,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,535,965.053728345468,1379.43897581792,1000.98157021747,4
"5320",5477,128,4507,9324,689,769,1246,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,815,1781.12063227953,675.615716180371,871.495630898287,386,760.600287562904,647.909686315064,965.053728345468,657,1000.98157021747,4
"5321",5478,111,1346,2887,6383,378,667,861,1277,356,1299.6777054997,997,1019,581,584,386,615,644,543,892,356,4
"5322",5479,103,1496,3434,4022,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,2026,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5323",5480,110,540,1316,1003.30041724618,1072,6901,639.598602096855,379,1340,476,1747.42926829268,1064,456,342,430,518,647.909686315064,1502,389,544,4
"5324",5481,102,310,841,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,384,1577,1299.6777054997,1747.42926829268,1781.12063227953,506,290,826.746677515595,442,458,1698,1379.43897581792,1000.98157021747,4
"5325",5482,63,768,1870,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5326",5484,134,2555,5414,1003.30041724618,467,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,482,826.746677515595,630,881,965.053728345468,402,1000.98157021747,4
"5327",5485,130,3316,7996,795,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,678,965.053728345468,1379.43897581792,1000.98157021747,4
"5328",5486,127,2033,4442,1003.30041724618,484,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,641,547,1379.43897581792,1000.98157021747,4
"5329",5487,80,1504,3586,584,717.161561763716,1510.09306853583,639.598602096855,21815,1177.3096097081,1299.6777054997,1747.42926829268,496,304,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5330",5488,151,2072,4446,1003.30041724618,432,1510.09306853583,639.598602096855,2009.00812182741,1400,544,347,1781.12063227953,468,871.495630898287,826.746677515595,651,647.909686315064,965.053728345468,409,643,4
"5331",5489,131,1978,4293,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,400,1299.6777054997,1747.42926829268,1781.12063227953,564,544,467,760.600287562904,1200,450,5695,1000.98157021747,4
"5332",5490,113,930,1997,1003.30041724618,717.161561763716,568,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,467,647.909686315064,965.053728345468,2260,1000.98157021747,4
"5333",5491,116,1267,2897,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,638,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,499,760.600287562904,647.909686315064,406,1379.43897581792,522,4
"5334",5492,107,1174,2579,633,297,855,500,2009.00812182741,1077,500,384,452,849,871.495630898287,875,632,734,515,524,655,4
"5335",5493,105,199,621,696,332,1218,586,720,948,509,721,1781.12063227953,675.615716180371,400,521,754,680,348,516,485,4
"5336",5494,119,3326,7413,1003.30041724618,668,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5337",5495,141,9656,20743,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5338",5496,177,9705,19630,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5339",5497,117,1337,3042,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,685,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,800,778,965.053728345468,1379.43897581792,585,4
"5340",5498,149,5224,11607,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5341",5499,100,2304,5112,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,434,760.600287562904,647.909686315064,486,1379.43897581792,1000.98157021747,4
"5342",5500,135,2663,5615,1003.30041724618,17101,1546,604,3662,584,521,2404,1781.12063227953,766,320,668,716,748,833,1314,1351,4
"5343",5502,109,2390,5091,1003.30041724618,691,1510.09306853583,488,2009.00812182741,1216,446,1747.42926829268,1781.12063227953,888,632,826.746677515595,571,647.909686315064,483,1379.43897581792,799,4
"5344",5503,103,1045,2309,1003.30041724618,383,1510.09306853583,639.598602096855,687,377,1299.6777054997,1747.42926829268,387,849,871.495630898287,394,760.600287562904,647.909686315064,995,460,553,4
"5345",5504,158,2353,5216,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5346",5505,123,3240,6899,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,347,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,437,760.600287562904,647.909686315064,359,849,484,4
"5347",5506,111,1055,2356,465,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,408,1299.6777054997,1747.42926829268,831,675.615716180371,871.495630898287,531,760.600287562904,701,560,1379.43897581792,1000.98157021747,4
"5348",5507,86,268,736,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,974,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,307,1379.43897581792,1000.98157021747,4
"5349",5508,125,4660,9649,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,555,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5350",5509,110,945,2118,528,488,336,639.598602096855,888,456,496,1747.42926829268,640,896,871.495630898287,449,968,848,965.053728345468,616,448,4
"5351",5510,142,4259,9056,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5352",5511,159,2510,5770,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,3160,1000.98157021747,4
"5353",5512,188,4139,8848,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5354",5514,107,420,1015,1003.30041724618,930,461,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,515,760.600287562904,647.909686315064,965.053728345468,769,1000.98157021747,4
"5355",5515,117,308,877,1003.30041724618,532,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,803,1147,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1857,1000.98157021747,4
"5356",5516,124,1945,4565,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,998,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5357",5518,187,1884,4448,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5358",5519,148,2653,5962,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5359",5520,112,989,2226,1003.30041724618,624,1510.09306853583,639.598602096855,2009.00812182741,360,1299.6777054997,1747.42926829268,1781.12063227953,832,871.495630898287,826.746677515595,760.600287562904,679,616,680,41650,4
"5360",5521,138,1914,4240,500,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,832,647.909686315064,632,1379.43897581792,475,4
"5361",5522,167,1344,3029,704,553,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,685,826.746677515595,591,647.909686315064,965.053728345468,411,1000.98157021747,4
"5362",5523,128,1965,4842,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5363",5524,118,1672,3628,1197,492,1510.09306853583,629,1247,779,369,724,1781.12063227953,675.615716180371,2879,577,601,567,965.053728345468,1102,1000.98157021747,4
"5364",5525,116,2265,4976,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,450,649,647.909686315064,498,1379.43897581792,451,4
"5365",5526,135,1151,2715,564,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,719,871.495630898287,449,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"5366",5527,116,310,915,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,782,965.053728345468,1379.43897581792,1000.98157021747,4
"5367",5528,103,1236,2762,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,745,965.053728345468,1379.43897581792,1000.98157021747,4
"5368",5529,103,704,1722,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,769,965.053728345468,1379.43897581792,1000.98157021747,4
"5369",5530,99,2092,4710,442,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,803,4
"5370",5531,68,585,1416,904,717.161561763716,1510.09306853583,639.598602096855,1784,1177.3096097081,1299.6777054997,1747.42926829268,1248,336,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,4551,1000.98157021747,5
"5371",5532,54,1070,2319,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,553,826.746677515595,760.600287562904,647.909686315064,965.053728345468,512,1000.98157021747,5
"5372",5533,22,6860,15543,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,1567,965.053728345468,1379.43897581792,2183,5
"5373",5534,101,2853,6688,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,5
"5374",5535,72,647,1473,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,342,871.495630898287,371,760.600287562904,241,965.053728345468,1379.43897581792,1000.98157021747,5
"5375",5536,68,9227,19647,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,5
"5376",5537,74,1429,3026,1003.30041724618,717.161561763716,582,653,2009.00812182741,212,413,1747.42926829268,1781.12063227953,553,871.495630898287,826.746677515595,283,351,965.053728345468,458,415,5
"5377",5539,75,1295,2768,513,232,1510.09306853583,639.598602096855,2009.00812182741,252,1299.6777054997,10581,521,311,871.495630898287,826.746677515595,760.600287562904,9261,647,692,300,5
"5378",5540,74,2002,4180,261,462,553,639.598602096855,2009.00812182741,342,1299.6777054997,1747.42926829268,1781.12063227953,462,353,352,301,332,271,483,310,5
"5379",5542,78,2099,4375,300,1241,249,391,431,441,1102,571,421,309,401,371,349,711,200,290,1000.98157021747,5
"5380",5543,85,603,1394,1003.30041724618,717.161561763716,520,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,771,1781.12063227953,447,871.495630898287,826.746677515595,760.600287562904,693,311,1379.43897581792,411,5
"5381",5544,84,3229,6776,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,219,1299.6777054997,520,1781.12063227953,338,378,826.746677515595,760.600287562904,426,409,1379.43897581792,298,5
"5382",5545,74,291,779,989,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,447,826.746677515595,760.600287562904,644,715,1379.43897581792,1000.98157021747,5
"5383",5546,77,3394,7122,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,327,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,5
"5384",5547,72,2095,4381,1003.30041724618,237,1510.09306853583,639.598602096855,519,862,1299.6777054997,1747.42926829268,1781.12063227953,538,336,352,760.600287562904,260,298,327,1000.98157021747,5
"5385",5548,80,770,1752,1003.30041724618,717.161561763716,1896,639.598602096855,2009.00812182741,448,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,347,826.746677515595,760.600287562904,647.909686315064,217,1379.43897581792,1000.98157021747,5
"5386",5549,77,372,935,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,5
"5387",5550,79,455,1115,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,518,871.495630898287,826.746677515595,760.600287562904,647.909686315064,345,1379.43897581792,1000.98157021747,5
"5388",5551,79,5445,11509,1003.30041724618,717.161561763716,342,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,802,871.495630898287,826.746677515595,760.600287562904,343,483,1379.43897581792,1000.98157021747,5
"5389",5552,81,3067,6918,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,32127,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,367,647.909686315064,965.053728345468,440,1000.98157021747,5
"5390",5553,88,408,1015,1003.30041724618,394,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,473,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,366,5
"5391",5554,75,430,1119,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,5
"5392",5555,77,5085,11595,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,5
"5393",5556,67,1619,3806,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,758,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,5
"5394",5557,75,5063,10381,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,5
"5395",5558,80,250,733,510,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,5
"5396",5559,83,545,1418,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,2370,1379.43897581792,1000.98157021747,5
"5397",5560,78,673,1627,1003.30041724618,717.161561763716,1089,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,5
"5398",5561,80,410,1014,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,416,760.600287562904,323,450,1379.43897581792,1000.98157021747,5
"5399",5562,88,605,1561,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,370,316,871.495630898287,826.746677515595,760.600287562904,647.909686315064,304,1379.43897581792,1000.98157021747,5
"5400",5563,93,349,913,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,953,1379.43897581792,450,5
"5401",5564,88,587,1458,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,5
"5402",5565,72,740,1760,1003.30041724618,717.161561763716,280,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,5
"5403",5566,74,1865,3903,760,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,501,760.600287562904,490,220,290,1000.98157021747,5
"5404",5567,90,4208,8750,1003.30041724618,717.161561763716,399,486,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,4816,675.615716180371,472,826.746677515595,512,647.909686315064,433,333,1000.98157021747,5
"5405",5568,72,262,685,1003.30041724618,717.161561763716,282,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,342,871.495630898287,826.746677515595,760.600287562904,647.909686315064,191,1379.43897581792,1000.98157021747,5
"5406",5569,72,199,555,1003.30041724618,717.161561763716,351,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,359,871.495630898287,826.746677515595,760.600287562904,647.909686315064,332,1379.43897581792,1000.98157021747,5
"5407",5570,73,942,2044,273,273,365,410,283,368,371,1747.42926829268,400,383,379,390,311,453,738,279,289,5
"5408",5571,73,1654,3489,869,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1118,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,260,447,388,5
"5409",5572,75,1868,3968,1003.30041724618,478,1510.09306853583,270,2009.00812182741,1177.3096097081,490,1747.42926829268,1781.12063227953,510,581,270,760.600287562904,647.909686315064,559,319,1000.98157021747,5
"5410",5573,74,5471,11556,1003.30041724618,435,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,354,760.600287562904,647.909686315064,1304,1379.43897581792,1000.98157021747,5
"5411",5574,68,1053,2452,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,5
"5412",5575,78,308,787,279,717.161561763716,1218,1962,355,1388,1389,1747.42926829268,1781.12063227953,675.615716180371,338,375,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,5
"5413",5576,76,176,517,316,717.161561763716,653,378,327,306,453,1747.42926829268,1781.12063227953,675.615716180371,337,366,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,5
"5414",5577,75,3820,8088,1003.30041724618,378,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,406,1781.12063227953,675.615716180371,871.495630898287,378,760.600287562904,308,448,1379.43897581792,1000.98157021747,5
"5415",5578,89,306,814,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,400,2046,704,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,411,1379.43897581792,1000.98157021747,5
