num,userID,avgHoldTime,avgSeekTime,averageNgramTime,I,AL,S,KS,EI,D,AK,L,O,LE,MA,IN,SI,EL,E,JA,LA,label
2922,3030,84,4187,8630,2371,826,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,359,468,871.4956309,421,760.6002876,374,343,421,422,2
2923,3031,78,490,1149,289,717.1615618,559,312,2009.008122,359,410,1747.429268,1781.120632,468,415,307,340,316,348,1379.438976,355,2
2924,3032,89,266,719,577,530,343,639.5986021,2009.008122,421,406,1747.429268,327,675.6157162,871.4956309,826.7466775,760.6002876,374,1061,359,1000.98157,2
2925,3033,87,647,1479,1003.300417,359,811,359,2009.008122,1177.30961,453,1747.429268,343,343,390,358,327,359,500,375,359,2
2926,3034,84,299,775,375,374,1510.093069,639.5986021,296,484,1299.677705,1747.429268,374,312,374,515,760.6002876,640,1388,374,1000.98157,2
2927,3035,105,1067,2573,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
2928,3036,82,670,1552,1003.300417,717.1615618,1510.093069,499,2009.008122,1177.30961,1299.677705,1248,2605,675.6157162,871.4956309,483,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
2929,3037,88,1146,2513,390,421,1510.093069,671,2009.008122,421,1299.677705,327,359,675.6157162,871.4956309,343,760.6002876,647.9096863,312,1379.438976,1000.98157,2
2930,3038,88,852,1894,374,483,281,390,2009.008122,374,421,1217,577,281,406,826.7466775,760.6002876,390,328,374,1000.98157,2
2931,3039,84,2752,5695,1139,374,359,281,2009.008122,405,359,1747.429268,18986,592,546,422,889,546,656,281,452,2
2932,3040,81,315,809,405,374,1510.093069,484,2009.008122,765,1299.677705,530,1781.120632,421,871.4956309,499,760.6002876,647.9096863,965.0537283,359,1000.98157,2
2933,3041,82,1209,2742,1003.300417,717.1615618,1510.093069,374,2009.008122,1177.30961,1299.677705,562,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
2934,3042,81,594,1363,302,442,2147,391,305,1177.30961,443,339,1781.120632,270,301,374,760.6002876,294,287,326,278,2
2935,3043,82,804,1785,1003.300417,452,1510.093069,639.5986021,374,374,1299.677705,1747.429268,2527,296,1202,406,297,344,312,358,421,2
2936,3044,85,489,1156,336,351,1510.093069,415,526,357,1180,651,341,534,416,457,760.6002876,371,354,345,1000.98157,2
2937,3045,78,318,795,348,333,354,446,476,602,389,378,436,383,344,413,401,1107,358,310,360,2
2938,3046,73,1509,3473,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
2939,3047,79,831,1826,833,356,1510.093069,441,354,341,428,485,346,397,412,417,364,355,312,316,334,2
2940,3048,74,212,583,1003.300417,361,1510.093069,296,2009.008122,1177.30961,352,413,1781.120632,340,871.4956309,399,603,308,318,1379.438976,1000.98157,2
2941,3049,78,684,1584,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,376,675.6157162,355,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
2942,3050,74,1268,2761,1003.300417,717.1615618,1510.093069,639.5986021,350,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,404,364,647.9096863,277,1379.438976,1000.98157,2
2943,3051,74,1103,2076,1003.300417,986,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,629,826.7466775,460,647.9096863,345,1379.438976,1000.98157,2
2944,3052,77,1318,2797,1137,391,1510.093069,439,2009.008122,313,409,1747.429268,362,284,345,692,455,429,334,404,325,2
2945,3053,78,370,905,427,291,387,258,348,1028,327,418,1781.120632,419,484,325,448,310,335,351,532,2
2946,3054,109,2590,5814,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
2947,3055,83,5657,11561,1003.300417,318,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,435,674,437,1000.98157,2
2948,3056,79,1053,2274,413,614,1510.093069,873,2009.008122,485,418,1205,429,408,546,406,432,348,380,288,339,2
2949,3057,81,1049,2276,1003.300417,424,367,538,2009.008122,706,1299.677705,747,309,263,350,379,760.6002876,344,265,1379.438976,1000.98157,2
2950,3058,76,2029,3254,1003.300417,717.1615618,1510.093069,387,2009.008122,1177.30961,1299.677705,1448,1781.120632,493,871.4956309,370,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
2951,3059,79,1117,2400,774,357,1510.093069,434,858,526,410,406,377,457,391,526,496,394,374,391,428,2
2952,3060,76,1592,3596,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
2953,3061,84,4493,9411,1003.300417,717.1615618,1510.093069,311,2009.008122,2072,543,1747.429268,443,675.6157162,871.4956309,826.7466775,760.6002876,301,358,513,620,2
2954,3062,86,1406,2995,1003.300417,350,1605,315,2009.008122,1177.30961,373,335,1412,390,390,450,340,352,601,292,483,2
2955,3063,78,3207,6977,1003.300417,365,1510.093069,343,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,412,370,1000.98157,2
2956,3064,81,304,780,334,395,387,639.5986021,2009.008122,486,1299.677705,1747.429268,342,675.6157162,277,826.7466775,518,647.9096863,343,363,1000.98157,2
2957,3065,84,2483,5177,1038,717.1615618,1510.093069,368,894,306,1299.677705,479,359,248,440,379,444,354,437,391,371,2
2958,3066,82,972,2115,337,347,418,361,2009.008122,347,440,415,345,399,370,485,363,323,26110,324,529,2
2959,3067,83,2383,4949,378,343,1510.093069,514,404,358,362,420,513,449,434,471,445,415,640,328,325,2
2960,3068,77,3976,8659,1003.300417,717.1615618,1510.093069,397,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
2961,3069,77,795,1751,352,326,290,364,524,505,436,322,354,310,277,394,449,290,33448,404,335,2
2962,3070,81,3966,8349,1003.300417,367,1510.093069,297,2009.008122,1177.30961,1299.677705,1747.429268,435,675.6157162,398,826.7466775,760.6002876,647.9096863,363,482,1000.98157,2
2963,3071,76,588,1331,294,321,356,412,406,394,393,1747.429268,306,397,376,444,456,424,11155,313,405,2
2964,3073,61,1555,3247,313,391,5063,562,2009.008122,359,391,422,5515,3047,500,484,390,359,375,328,594,2
2965,3074,55,303,751,1003.300417,407,1510.093069,422,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,390,421,1000.98157,2
2966,3075,79,1292,2755,1003.300417,717.1615618,346,287,2009.008122,354,398,1747.429268,1781.120632,354,363,701,360,647.9096863,384,1379.438976,398,2
2967,3076,56,164,454,343,313,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,343,422,375,826.7466775,760.6002876,344,965.0537283,328,1000.98157,2
2968,3077,58,192,494,359,328,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,375,453,390,826.7466775,760.6002876,375,965.0537283,359,1000.98157,2
2969,3078,57,182,488,328,328,1510.093069,360,2009.008122,1177.30961,360,1747.429268,375,422,391,406,760.6002876,343,359,328,1000.98157,2
2970,3079,62,1700,3536,1859,359,6000,312,2009.008122,578,391,1747.429268,3187,281,422,578,750,390,375,860,390,2
2971,3080,62,1315,2761,1003.300417,375,313,453,2009.008122,1177.30961,407,406,313,422,422,391,406,391,88219,718,360,2
2972,3082,61,1092,2317,328,359,281,359,328,1177.30961,390,312,344,675.6157162,375,375,328,485,344,312,375,2
2973,3083,59,484,1099,328,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,344,675.6157162,390,826.7466775,760.6002876,453,965.0537283,359,1000.98157,2
2974,3084,63,2926,6085,1003.300417,717.1615618,1510.093069,422,2009.008122,360,485,422,27641,675.6157162,360,826.7466775,297,328,313,313,422,2
2975,3085,59,961,2049,344,313,1510.093069,281,313,437,375,1747.429268,328,454,469,547,760.6002876,391,2750,282,344,2
2976,3086,82,396,968,1003.300417,516,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,790,1781.120632,575,415,826.7466775,760.6002876,489,297,1379.438976,569,2
2977,3087,63,879,1950,1003.300417,717.1615618,1510.093069,360,328,1177.30961,406,1747.429268,1781.120632,359,871.4956309,391,422,281,344,250,1000.98157,2
2978,3088,61,2051,4216,890,421,1188,343,360,359,390,1747.429268,937,675.6157162,328,391,3422,343,328,1547,359,2
2979,3089,57,246,616,328,717.1615618,1510.093069,639.5986021,2009.008122,390,1299.677705,1747.429268,1781.120632,406,360,422,760.6002876,359,312,328,1000.98157,2
2980,3090,60,854,1835,312,375,454,312,359,422,344,1747.429268,1469,359,344,437,5468,360,344,531,672,2
2981,3091,57,989,2131,546,717.1615618,1510.093069,639.5986021,391,2860,1299.677705,1747.429268,422,675.6157162,453,826.7466775,760.6002876,647.9096863,965.0537283,860,1000.98157,2
2982,3092,61,635,1397,359,359,313,390,328,328,469,1062,421,484,328,453,344,343,421,328,344,2
2983,3093,57,274,672,1003.300417,717.1615618,360,531,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,437,760.6002876,647.9096863,391,1379.438976,1000.98157,2
2984,3094,55,227,569,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,343,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,313,1379.438976,1000.98157,2
2985,3095,59,2517,5222,1003.300417,360,1510.093069,297,2009.008122,14469,500,1747.429268,1781.120632,675.6157162,406,407,312,625,297,328,1000.98157,2
2986,3097,72,1064,2504,1003.300417,717.1615618,1510.093069,639.5986021,6272,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,532,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
2987,3098,82,436,1050,387,362,1510.093069,312,2009.008122,10816,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,342,760.6002876,647.9096863,1850,426,2603,2
2988,3099,61,1434,3142,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,562,647.9096863,965.0537283,390,1000.98157,2
2989,3100,58,857,1837,1003.300417,406,1510.093069,328,297,1047,469,1747.429268,359,375,360,360,760.6002876,375,965.0537283,641,437,2
2990,3101,52,277,673,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,344,1000.98157,2
2991,3102,57,149,421,328,717.1615618,1510.093069,639.5986021,2009.008122,359,1299.677705,1747.429268,1781.120632,391,313,406,760.6002876,647.9096863,965.0537283,313,1000.98157,2
2992,3103,54,830,1775,344,360,860,406,344,766,422,1747.429268,313,391,344,406,359,547,594,297,500,2
2993,3104,55,820,1757,328,390,1510.093069,406,391,375,406,1747.429268,344,421,344,422,390,313,297,328,281,2
2994,3105,77,2166,4507,1003.300417,389,1729,605,326,1177.30961,665,1747.429268,376,526,402,414,453,325,346,343,370,2
2995,3106,57,1033,2192,422,390,547,484,594,937,453,1747.429268,422,453,313,437,407,531,438,312,265,2
2996,3107,95,3576,8527,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
2997,3108,85,1051,2216,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,515,965.0537283,330,1000.98157,2
2998,3109,81,572,1197,384,339,353,389,2009.008122,343,408,1747.429268,1781.120632,832,359,391,760.6002876,647.9096863,471,309,417,2
2999,3110,80,1878,3932,332,420,364,323,2009.008122,391,423,1747.429268,255,422,369,456,420,574,338,387,1000.98157,2
3000,3111,79,3279,6741,350,401,325,454,2384,429,427,1747.429268,371,454,474,422,286,412,68507,886,659,2
3001,3112,74,874,1903,359,399,327,312,359,406,406,1747.429268,702,421,354,405,452,484,332,358,328,2
3002,3113,74,1200,2580,1003.300417,717.1615618,1510.093069,376,2009.008122,1177.30961,1299.677705,1747.429268,479,675.6157162,379,381,671,358,772,315,1000.98157,2
3003,3114,79,1273,2713,1003.300417,429,303,428,373,343,449,1747.429268,412,431,332,465,489,358,423,275,320,2
3004,3115,72,586,1344,332,351,1510.093069,639.5986021,2009.008122,380,1299.677705,1747.429268,1781.120632,432,512,557,760.6002876,647.9096863,965.0537283,331,1000.98157,2
3005,3116,76,7103,11805,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,306,1000.98157,2
3006,3117,60,1340,2804,359,375,422,422,547,437,422,344,421,453,422,594,407,375,360,375,344,2
3007,3118,80,717,1599,349,350,452,639.5986021,446,308,1299.677705,1747.429268,395,412,297,472,375,552,357,322,464,2
3008,3119,78,3755,7696,348,358,279,439,462,436,804,1747.429268,2242,3184,437,590,760.6002876,424,333,315,447,2
3009,3120,77,321,807,284,717.1615618,1510.093069,639.5986021,2009.008122,579,1299.677705,2043,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,279,301,2
3010,3121,107,486,1181,1317,484,1037,714,482,1177.30961,518,405,1781.120632,815,871.4956309,650,499,768,369,482,334,2
3011,3122,109,1841,3918,1003.300417,671,1510.093069,639.5986021,2009.008122,526,629,1747.429268,9690,797,445,471,435,586,2072,1197,426,2
3012,3123,112,2017,4290,878,618,1510.093069,639.5986021,2009.008122,532,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,845,702,595,2302,532,1000.98157,2
3013,3124,108,697,1619,646,666,666,1420,2009.008122,8665,1299.677705,497,1781.120632,864,2333,540,933,605,713,495,1000.98157,2
3014,3125,114,761,1783,1003.300417,717.1615618,2478,639.5986021,2009.008122,515,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,526,1212,647.9096863,540,1379.438976,1000.98157,2
3015,3126,113,969,2173,752,568,1205,639.5986021,543,663,667,1747.429268,1526,654,549,545,530,650,430,827,941,2
3016,3127,112,707,1647,916,649,1260,639.5986021,2009.008122,3638,726,554,4120,481,464,478,467,594,537,865,463,2
3017,3128,117,328,956,1003.300417,717.1615618,1510.093069,463,2009.008122,1177.30961,499,1747.429268,1781.120632,675.6157162,1050,826.7466775,760.6002876,594,965.0537283,1379.438976,1000.98157,2
3018,3129,107,384,998,1003.300417,717.1615618,434,1448,2009.008122,1177.30961,1004,1588,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,583,965.0537283,562,1000.98157,2
3019,3130,114,1094,2434,613,533,1510.093069,551,2009.008122,1177.30961,733,1747.429268,1781.120632,3101,1310,668,572,512,478,863,580,2
3020,3131,82,392,953,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,366,1747.429268,1781.120632,675.6157162,871.4956309,455,760.6002876,353,266,339,1000.98157,2
3021,3132,111,653,1531,533,848,465,648,609,510,1299.677705,428,1725,737,1029,655,899,445,610,586,497,2
3022,3133,111,1346,2928,517,602,860,639.5986021,2009.008122,588,1299.677705,1747.429268,1867,603,429,776,600,614,532,857,579,2
3023,3134,111,735,1704,661,717.1615618,1510.093069,639.5986021,2009.008122,1655,698,1747.429268,1046,1369,871.4956309,739,480,554,450,518,1000.98157,2
3024,3135,114,479,1199,512,664,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,537,1781.120632,554,871.4956309,619,594,532,535,626,1000.98157,2
3025,3136,113,771,1788,695,549,468,1672,2009.008122,500,1299.677705,580,1781.120632,490,871.4956309,602,544,515,965.0537283,1313,503,2
3026,3137,111,1507,3257,1003.300417,599,518,639.5986021,2009.008122,674,599,1747.429268,2234,675.6157162,534,530,1453,647.9096863,680,487,480,2
3027,3138,109,5159,10025,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,41715,619,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,698,710,1000.98157,2
3028,3139,113,1746,3734,570,582,39965,639.5986021,517,4149,470,1747.429268,1986,801,464,894,518,533,451,530,913,2
3029,3140,114,803,1840,716,548,557,797,1683,1701,713,554,2366,511,735,897,567,579,416,985,614,2
3030,3141,117,1885,4136,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,562,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
3031,3142,79,403,969,1003.300417,717.1615618,327,337,2009.008122,3173,403,1747.429268,416,839,373,826.7466775,337,342,290,1379.438976,1000.98157,2
3032,3144,118,1200,2632,1003.300417,747,788,639.5986021,545,610,514,1747.429268,1781.120632,494,532,536,494,472,427,624,1000.98157,2
3033,3145,104,1038,2326,1003.300417,651,1510.093069,639.5986021,2009.008122,499,1299.677705,650,1781.120632,675.6157162,581,826.7466775,586,647.9096863,965.0537283,1379.438976,1000.98157,2
3034,3146,105,391,1107,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,636,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
3035,3147,120,1395,3091,1003.300417,1923,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
3036,3148,112,2401,5248,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
3037,3149,107,774,1793,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,830,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,497,2
3038,3150,104,1404,3093,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,685,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
3039,3151,128,1833,3950,1003.300417,522,693,639.5986021,2009.008122,724,1299.677705,1747.429268,849,675.6157162,847,901,760.6002876,2181,603,690,1907,2
3040,3152,126,973,2205,765,659,534,680,570,666,1299.677705,1747.429268,1781.120632,675.6157162,441,782,760.6002876,523,391,616,619,2
3041,3153,77,447,977,399,717.1615618,1510.093069,398,2009.008122,348,408,1747.429268,1781.120632,675.6157162,388,826.7466775,760.6002876,647.9096863,363,849,1000.98157,2
3042,3154,122,1141,2539,787,549,1340,740,2009.008122,491,1299.677705,516,700,515,1364,826,831,469,424,824,1000.98157,2
3043,3155,107,1786,3966,1003.300417,680,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,652,1379.438976,1000.98157,2
3044,3156,107,1194,2621,1151,717.1615618,368,639.5986021,998,599,1299.677705,1747.429268,1781.120632,531,550,701,988,449,333,430,719,2
