'userCount', 'averageHoldTime', 'averageSeekTime', 'averageNgramTime'
3219, 71, 1829, 3841
3220, 79, 1672, 3523
3221, 66, 216, 609
3222, 97, 2492, 5188
3223, 85, 827, 1831
3224, 79, 820, 1804
3225, 63, 1034, 2199
3226, 65, 1900, 3996
3227, 84, 245, 671
3228, 96, 2056, 4324
3229, 92, 440, 1103
3230, 6, 884, 1814
3231, 74, 1584, 3557
3232, 77, 3896, 8010
3233, 99, 1201, 2691
3234, 73, 1789, 2973
3235, 133, 382, 1057
3236, 74, 508, 1182
3237, 74, 4390, 9117
3238, 103, 7451, 16304
3239, 68, 1858, 3860
3240, 85, 545, 1277
3241, 80, 620, 1448
3242, 133, 23370, 50556
3243, 115, 921, 2097
3244, 77, 1501, 3166
3245, 66, 478, 1068
3246, 67, 210, 569
3247, 115, 741, 1735
3248, 63, 2926, 6085
3249, 81, 1049, 2276
3250, 83, 3617, 7536
3251, 74, 328, 784
3252, 250, 3419, 7623
3253, 118, 1367, 3354
3254, 82, 1021, 2240
3255, 62, 1168, 2479
3256, 85, 2050, 4340
3257, 81, 16077, 32422
3258, 82, 162, 554
3259, 65, 288, 744
3260, 117, 693, 1622
3261, 96, 633, 1501
3262, 63, 1431, 3017
3263, 60, 294, 717
3264, 111, 1115, 2465
3265, 75, 660, 1557
3266, 57, 217, 585
3267, 71, 358, 869
3268, 107, 753, 1761
3269, 122, 1098, 2462
3270, 68, 514, 1162
3271, 90, 999, 2229
3272, 61, 353, 845
3273, 76, 270, 751
3274, 63, 653, 1443
3275, 81, 713, 1582
3276, 101, 464, 1219
3277, 76, 588, 1331
3278, 96, 2840, 6318
3279, 78, 828, 2076
3280, 79, 1053, 2274
3281, 123, 1428, 3195
3282, 79, 760, 1700
3283, 59, 961, 2049
3284, 103, 561, 1419
3285, 90, 1139, 2594
3286, 72, 695, 1576
3287, 128, 5375, 11597
3288, 109, 4034, 8470
3289, 82, 301, 810
3290, 100, 2829, 6562
3291, 68, 595, 1345
3292, 108, 1722, 3793
3293, 84, 477, 1128
3294, 71, 439, 1130
3295, 79, 2599, 5411
3296, 88, 298, 765
3297, 71, 635, 1420
3298, 128, 3097, 6600
3299, 77, 218, 618
3300, 124, 883, 2120
3301, 79, 1101, 2399
3302, 77, 334, 815
3303, 65, 1942, 4164
3304, 108, 12681, 25642
3305, 87, 805, 1792
3306, 87, 685, 1547
3307, 113, 577, 1404
3308, 71, 465, 1092
3309, 75, 1405, 3016
3310, 76, 1449, 3067
3311, 65, 1925, 4122
3312, 63, 262, 669
3313, 80, 673, 1514
3314, 103, 184, 577
3315, 64, 238, 634
3316, 106, 517, 1250
3317, 85, 623, 1423
3318, 91, 160, 535
3319, 68, 985, 2129
3320, 107, 712, 1648
3321, 117, 2663, 5573
3322, 62, 218, 589
3323, 114, 547, 1301
3324, 68, 1705, 3555
3325, 62, 461, 1058
3326, 89, 1569, 3462
3327, 66, 815, 1766
3328, 109, 2140, 4697
3329, 65, 885, 1902
3330, 93, 1249, 2710
3331, 85, 931, 2061
3332, 68, 846, 1832
3333, 108, 1167, 2719
3334, 67, 293, 786
3335, 73, 4214, 9032
3336, 60, 285, 706
3337, 87, 402, 984
3338, 47, 9003, 19693
3339, 86, 551, 1293
3340, 89, 590, 1392
3341, 105, 5859, 12142
3342, 135, 4452, 9582
3343, 60, 921, 2159
3344, 80, 3098, 6748
3345, 69, 221, 597
3346, 73, 1200, 2560
3347, 65, 499, 1123
3348, 95, 3559, 7617
3349, 106, 10413, 21126
3350, 52, 277, 673
3351, 70, 988, 2173
3352, 87, 278, 788
3353, 76, 7103, 11805
3354, 73, 468, 1121
3355, 84, 1856, 4061
3356, 56, 267, 655
3357, 56, 349, 821
3358, 131, 1655, 3578
3359, 71, 660, 1471
3360, 108, 660, 1563
3361, 62, 543, 1235
3362, 82, 1231, 2607
3363, 106, 1142, 2491
3364, 74, 810, 1785
3365, 77, 2060, 4630
3366, 78, 1066, 2332
3367, 82, 580, 1355
3368, 80, 525, 1218
3369, 76, 660, 1485
3370, 75, 214, 656
3371, 114, 888, 2012
3372, 110, 1908, 4057
3373, 59, 296, 721
3374, 58, 362, 856
3375, 73, 418, 995
3376, 110, 1118, 2780
3377, 71, 1056, 2262
3378, 85, 3641, 7647
3379, 61, 1434, 3142
3380, 106, 10413, 21126
3381, 106, 208, 675
3382, 183, 4449, 9802
3383, 76, 660, 1476
3384, 79, 1273, 2713
3385, 88, 556, 1315
3386, 74, 599, 1378
3387, 64, 3939, 8270
3388, 60, 1075, 2364
3389, 62, 2830, 5850
3390, 107, 384, 998
3391, 72, 2442, 5075
3392, 76, 2085, 4069
3393, 72, 3553, 7359
3394, 87, 636, 1457
3395, 64, 402, 956
3396, 64, 360, 931
3397, 117, 1495, 3248
3398, 112, 2544, 6148
3399, 80, 1259, 2683
3400, 64, 913, 1954
3401, 91, 750, 1717
3402, 59, 242, 634
3403, 103, 1590, 3415
3404, 92, 6855, 13894
3405, 60, 638, 1452
3406, 77, 1160, 2513
3407, 104, 1819, 3862
3408, 95, 1578, 3440
3409, 57, 571, 1291
3410, 79, 91, 354
3411, 87, 774, 1729
3412, 64, 320, 801
3413, 97, 198, 593
3414, 161, 3948, 8575
3415, 59, 295, 731
3416, 84, 575, 1325
3417, 64, 2490, 5122
3418, 65, 3918, 8169
3419, 75, 826, 1813
3420, 32, 2712, 5497
3421, 57, 122, 377
3422, 87, 678, 1535
3423, 148, 588, 1365
3424, 64, 844, 1796
3425, 63, 423, 985
3426, 118, 3451, 7184
3427, 85, 878, 1954
3428, 76, 499, 1165
3429, 86, 329, 850
3430, 77, 2065, 4441
3431, 73, 858, 1867
3432, 66, 478, 1106
3433, 72, 516, 1188
3434, 73, 1412, 3171
3435, 6, 1358, 2859
3436, 90, 321, 895
3437, 69, 540, 1253
3438, 73, 1490, 3391
3439, 84, 571, 1412
3440, 79, 701, 1571
3441, 66, 504, 1145
3442, 68, 331, 818
3443, 108, 738, 1954
3444, 78, 656, 1483
3445, 98, 3707, 7996
3446, 69, 972, 2107
3447, 94, 1911, 4028
3448, 86, 693, 1587
3449, 77, 795, 1751
3450, 117, 1850, 4355
3451, 76, 499, 1174
3452, 70, 146, 454
3453, 180, 2348, 5299
3454, 109, 2590, 5814
3455, 81, 6815, 14590
3456, 71, 636, 1622
3457, 81, 315, 809
3458, 107, 1127, 2476
3459, 76, 1006, 2199
3460, 62, 171, 476
3461, 62, 350, 821
3462, 77, 2350, 5009
3463, 119, 1283, 2816
3464, 58, 249, 636
3465, 117, 961, 2162
3466, 64, 545, 1223
3467, 67, 251, 690
3468, 110, 695, 1647
3469, 82, 1209, 2742
3470, 59, 524, 1319
3471, 102, 738, 1689
3472, 78, 1924, 4121
3473, 68, 582, 1332
3474, 81, 1623, 2668
3475, 83, 5657, 11561
3476, 81, 3966, 8349
3477, 87, 647, 1500
3478, 75, 825, 1917
3479, 115, 1337, 2954
3480, 84, 3507, 7251
3481, 70, 589, 1321
3482, 102, 2824, 6089
3483, 107, 785, 1795
3484, 68, 768, 1698
3485, 83, 924, 2046
3486, 77, 720, 1602
3487, 68, 1148, 2480
3488, 88, 7918, 15889
3489, 81, 932, 2062
3490, 77, 2059, 4441
3491, 77, 342, 869
3492, 92, 2235, 4648
3493, 88, 553, 1303
3494, 69, 4115, 8618
3495, 59, 233, 607
3496, 69, 486, 1132
3497, 112, 699, 1627
3498, 85, 174, 532
3499, 58, 1242, 2633
3500, 71, 1130, 2468
3501, 87, 536, 1250
3502, 113, 577, 1404
3503, 96, 2056, 4324
3504, 86, 422, 1016
3505, 61, 599, 1351
3506, 63, 813, 1779
3507, 17, 3299, 6980
3508, 78, 1786, 3756
3509, 65, 3918, 8169
3510, 63, 1539, 3301
3511, 81, 734, 1639
3512, 85, 685, 1555
3513, 62, 814, 1757
3514, 61, 944, 2028
3515, 111, 842, 1906
3516, 93, 186, 561
3517, 100, 1054, 2315
3518, 79, 160, 455
3519, 63, 586, 1341
3520, 88, 642, 1523
3521, 63, 385, 924
3522, 146, 17155, 36621
3523, 114, 457, 1182
3524, 114, 1704, 3708
3525, 63, 1101, 2334
3526, 59, 128, 403
3527, 134, 3285, 7790
3528, 111, 2177, 4846
3529, 122, 2557, 5540
3530, 73, 685, 1603
3531, 61, 301, 766
3532, 49, 1385, 3196
3533, 87, 496, 1173
3534, 67, 3906, 8069
3535, 57, 4566, 9466
3536, 91, 434, 1062
3537, 64, 775, 1718
3538, 114, 1094, 2434
3539, 71, 371, 899
3540, 84, 1633, 3624
3541, 57, 302, 729
3542, 110, 3577, 8015
3543, 86, 801, 1781
3544, 72, 586, 1344
3545, 71, 240, 634
3546, 70, 517, 1174
3547, 58, 857, 1837
3548, 78, 3281, 6939
3549, 77, 1280, 2727
3550, 110, 8188, 19153
3551, 74, 414, 990
3552, 54, 267, 663
3553, 112, 1726, 3826
3554, 114, 829, 1893
3555, 59, 373, 880
3556, 114, 2259, 4964
3557, 76, 570, 1316
3558, 76, 709, 1577
3559, 74, 4406, 9789
3560, 77, 447, 977
3561, 82, 166, 542
3562, 60, 387, 903
3563, 111, 1005, 2245
3564, 115, 1002, 2267
3565, 59, 662, 1539
3566, 96, 1354, 2925
3567, 94, 929, 2073
3568, 84, 1512, 3286
3569, 69, 447, 1043
3570, 72, 248, 648
3571, 59, 994, 2156
3572, 117, 1885, 4136
3573, 57, 137, 415
3574, 67, 1820, 3813
3575, 65, 567, 1267
3576, 113, 3938, 8239
3577, 68, 233, 669
3578, 55, 820, 1757
3579, 165, 4830, 11224
3580, 74, 915, 2005
3581, 79, 3279, 6741
3582, 66, 2274, 4734
3583, 66, 1871, 3958
3584, 151, 6207, 12759
3585, 61, 1177, 2547
3586, 62, 289, 728
3587, 102, 271, 829
3588, 54, 40584, 92444
3589, 80, 1851, 3925
3590, 91, 434, 1062
3591, 88, 807, 2024
3592, 96, 143, 518
3593, 63, 291, 761
3594, 64, 203, 553
3595, 63, 4094, 8337
3596, 106, 319, 855
3597, 132, 4177, 8727
3598, 105, 1197, 2616
3599, 77, 1439, 3038
3600, 54, 584, 1357
3601, 102, 5829, 11448
3602, 110, 632, 1485
3603, 97, 810, 1861
3604, 69, 1111, 2365
3605, 115, 1079, 2385
3606, 82, 1693, 3597
3607, 72, 1019, 2200
3608, 82, 1317, 2853
3609, 97, 198, 593
3610, 52, 406, 919
3611, 64, 889, 1975
3612, 57, 305, 743
3613, 77, 886, 1930
3614, 82, 712, 1582
3615, 71, 393, 954
3616, 136, 4317, 8978
3617, 4, 1373, 3055
3618, 71, 1253, 2702
3619, 63, 551, 1238
3620, 79, 737, 1663
3621, 171, 7436, 15316
3622, 75, 1133, 2465
3623, 77, 448, 1056
3624, 65, 3233, 6619
3625, 69, 506, 955
3626, 95, 2267, 4739
3627, 112, 1398, 3159
3628, 73, 2024, 4552
3629, 117, 7393, 15085
3630, 87, 243, 665
3631, 59, 462, 1067
3632, 65, 1092, 2318
3633, 57, 192, 512
3634, 75, 2232, 4716
3635, 106, 720, 1667
3636, 117, 714, 1677
3637, 71, 621, 1390
3638, 81, 572, 1197
3639, 80, 533, 1261
3640, 128, 4399, 9545
3641, 69, 1907, 3965
3642, 83, 321, 816
3643, 74, 861, 1868
3644, 112, 1176, 2595
3645, 78, 497, 1172
3646, 68, 360, 869
3647, 77, 1318, 2797
3648, 105, 1001, 2244
3649, 71, 768, 1695
3650, 169, 4172, 8931
3651, 79, 1132, 2186
3652, 87, 942, 2080
3653, 67, 459, 1121
3654, 82, 972, 2115
3655, 79, 1117, 2400
3656, 93, 721, 1676
3657, 89, 1679, 3561
3658, 113, 1873, 4088
3659, 82, 180, 554
3660, 76, 2029, 3254
3661, 106, 565, 1346
3662, 94, 2504, 5266
3663, 86, 704, 1574
3664, 151, 3615, 7694
3665, 84, 2483, 5177
3666, 64, 577, 1301
3667, 90, 355, 900
3668, 103, 1155, 2534
3669, 74, 1103, 2076
3670, 81, 578, 1341
3671, 62, 417, 963
3672, 73, 521, 1200
3673, 64, 332, 878
3674, 131, 2587, 5441
3675, 97, 7604, 15507
3676, 79, 608, 1401
3677, 75, 182, 534
3678, 68, 2643, 5444
3679, 72, 670, 1484
3680, 112, 454, 1172
3681, 77, 321, 807
3682, 115, 1085, 2530
3683, 68, 1112, 2335
3684, 73, 1208, 2587
3685, 60, 361, 862
3686, 87, 666, 1513
3687, 113, 874, 2000
3688, 62, 1955, 4041
3689, 63, 838, 1804
3690, 86, 1982, 4398
3691, 85, 369, 927
3692, 108, 12681, 25642
3693, 78, 1951, 4221
3694, 72, 488, 1260
3695, 76, 592, 1363
3696, 62, 270, 723
3697, 76, 823, 1823
3698, 71, 568, 1292
3699, 68, 788, 1940
3700, 73, 1317, 2799
3701, 99, 2416, 5144
3702, 124, 4626, 9611
3703, 76, 740, 1609
3704, 56, 279, 708
3705, 82, 689, 1542
3706, 101, 1633, 3481
3707, 66, 653, 1515
3708, 49, 1375, 3000
3709, 76, 1715, 3589
3710, 77, 1050, 2277
3711, 85, 553, 1312
3712, 88, 196, 569
3713, 92, 3222, 6747
3714, 113, 1800, 3836
3715, 71, 1052, 2254
3716, 67, 1629, 3385
3717, 97, 1233, 2529
3718, 65, 194, 547
3719, 122, 4511, 9315
3720, 107, 410, 1041
3721, 91, 3686, 7773
3722, 58, 5362, 10516
3723, 107, 430, 1181
3724, 90, 652, 1497
3725, 63, 432, 1108
3726, 94, 191, 620
3727, 89, 1511, 3240
3728, 74, 1384, 2943
3729, 49, 17070, 35486
3730, 84, 681, 1535
3731, 63, 302, 800
3732, 61, 8726, 17932
3733, 68, 2186, 4524
3734, 63, 784, 1702
3735, 80, 1878, 3932
3736, 73, 702, 1580
3737, 107, 1300, 2876
3738, 84, 837, 2003
3739, 75, 649, 1460
3740, 54, 830, 1775
3741, 67, 2618, 5610
3742, 75, 404, 966
3743, 63, 392, 914
3744, 57, 368, 855
3745, 67, 305, 755
3746, 114, 803, 1840
3747, 75, 611, 1411
3748, 86, 304, 650
3749, 147, 4870, 10135
3750, 72, 908, 2073
3751, 147, 5610, 11640
3752, 91, 1661, 3515
3753, 57, 395, 1032
3754, 60, 361, 862
3755, 99, 347, 914
3756, 120, 940, 2118
3757, 65, 567, 1339
3758, 78, 13994, 29955
3759, 124, 1851, 3988
3760, 117, 2109, 4412
3761, 63, 142, 440
3762, 73, 163, 504
3763, 75, 343, 856
3764, 113, 624, 1478
3765, 76, 808, 1777
3766, 99, 2656, 5688
3767, 135, 6441, 14267
3768, 65, 401, 939
3769, 68, 337, 832
3770, 62, 2776, 5793
3771, 65, 440, 1030
3772, 55, 326, 801
3773, 150, 5082, 10726
3774, 71, 547, 1244
3775, 74, 874, 1903
3776, 81, 1221, 2619
3777, 58, 272, 733
3778, 77, 2166, 4507
3779, 83, 5860, 11953
3780, 191, 10370, 21739
3781, 57, 388, 828
3782, 150, 3836, 8181
3783, 65, 1590, 3405
3784, 63, 372, 924
3785, 64, 1172, 2514
3786, 88, 601, 1406
3787, 89, 1276, 2743
3788, 86, 551, 1293
3789, 5, 1897, 3824
3790, 77, 207, 582
3791, 105, 2103, 4433
3792, 63, 611, 1364
3793, 106, 294, 808
3794, 104, 1699, 3672
3795, 55, 235, 598
3796, 99, 599, 1425
3797, 64, 1957, 4448
3798, 111, 785, 1805
3799, 61, 885, 1897
3800, 96, 2486, 5336
3801, 118, 6653, 14017
3802, 63, 875, 1883
3803, 76, 1568, 3308
3804, 85, 817, 1813
3805, 58, 1190, 2568
3806, 74, 2253, 4690
3807, 78, 817, 1799
3808, 66, 508, 1195
3809, 89, 829, 1855
3810, 89, 377, 961
3811, 50, 479, 1067
3812, 57, 480, 1081
3813, 70, 1197, 2542
3814, 77, 311, 809
3815, 71, 742, 1655
3816, 65, 392, 932
3817, 84, 1434, 3142
3818, 73, 363, 912
3819, 33, 908, 1989
3820, 70, 7398, 15144
3821, 59, 509, 1169
3822, 75, 2094, 4379
3823, 66, 986, 2109
3824, 117, 7393, 15085
3825, 89, 718, 1616
3826, 55, 812, 1734
3827, 98, 4638, 9519
3828, 59, 745, 1610
3829, 73, 676, 1522
3830, 120, 1256, 2820
3831, 59, 14310, 28884
3832, 57, 120, 385
3833, 63, 489, 1156
3834, 109, 864, 1954
3835, 77, 978, 2127
3836, 78, 379, 925
3837, 68, 503, 1146
3838, 106, 743, 1716
3839, 77, 978, 2127
3840, 70, 178, 519
3841, 63, 563, 1272
3842, 66, 854, 1945
3843, 93, 392, 998
3844, 95, 1003, 1977
3845, 85, 2313, 4773
3846, 75, 784, 1855
3847, 72, 1209, 2577
3848, 99, 1592, 3504
3849, 65, 640, 1421
3850, 83, 738, 1650
3851, 180, 4877, 10978
3852, 76, 1592, 3596
3853, 80, 1134, 2470
3854, 86, 978, 2123
3855, 83, 2383, 4949
3856, 180, 3389, 7264
3857, 84, 1419, 3024
3858, 77, 3976, 8659
3859, 84, 814, 1845
3860, 83, 564, 1302
3861, 152, 3211, 6894
3862, 154, 6135, 13152
3863, 89, 380, 950
3864, 67, 214, 600
3865, 85, 828, 1718
3866, 84, 4493, 9411
3867, 70, 836, 1868
3868, 85, 574, 1300
3869, 109, 927, 2078
3870, 77, 1945, 4362
3871, 72, 472, 1098
3872, 59, 238, 620
3873, 126, 885, 2039
3874, 76, 460, 1082
3875, 72, 3139, 6579
3876, 102, 1458, 3039
3877, 75, 669, 1491
3878, 79, 422, 1010
3879, 67, 1201, 2560
3880, 72, 3139, 6579
3881, 99, 856, 1956
3882, 64, 269, 687
3883, 60, 399, 841
3884, 59, 2517, 5222
3885, 108, 1552, 3335
3886, 98, 4638, 9519
3887, 88, 1377, 3015
3888, 74, 1788, 3755
3889, 66, 830, 1729
3890, 62, 895, 1917
3891, 83, 758, 1701
3892, 115, 4751, 9754
3893, 68, 788, 1940
3894, 74, 616, 1387
3895, 60, 670, 1463
3896, 79, 1256, 2682
3897, 80, 3048, 6561
3898, 79, 495, 1190
3899, 73, 351, 858
3900, 93, 995, 2291
3901, 92, 750, 1726
3902, 65, 586, 1304
3903, 53, 487, 1085
3904, 72, 87, 332
3905, 86, 1462, 3102
3906, 78, 817, 1799
3907, 83, 423, 1017
3908, 58, 272, 681
3909, 60, 2664, 5489
3910, 79, 1353, 2845
3911, 75, 826, 1813
3912, 84, 491, 1155
3913, 172, 5695, 12528
3914, 69, 859, 1861
3915, 62, 1779, 3690
3916, 101, 2099, 4468
3917, 90, 355, 990
3918, 65, 552, 1250
3919, 109, 946, 2114
3920, 64, 948, 2009
3921, 103, 638, 1504
3922, 96, 1330, 2937
3923, 108, 452, 1126
3924, 63, 373, 887
3925, 123, 4046, 8577
3926, 81, 2503, 5343
3927, 86, 228, 696
3928, 70, 5157, 10549
3929, 88, 943, 2069
3930, 64, 1057, 2291
3931, 65, 1105, 2374
3932, 90, 2016, 4291
3933, 87, 564, 1375
3934, 66, 970, 2096
3935, 57, 1033, 2192
3936, 67, 4953, 10468
3937, 55, 209, 554
3938, 161, 5931, 12985
3939, 108, 706, 1661
3940, 82, 1062, 2295
3941, 74, 1200, 2580
3942, 71, 709, 1568
3943, 60, 178, 492
3944, 65, 742, 1642
3945, 66, 299, 733
3946, 127, 5955, 12504
3947, 64, 18554, 39788
3948, 75, 504, 1177
3949, 104, 7475, 15368
3950, 94, 2619, 5429
3951, 75, 313, 845
3952, 112, 801, 1831
3953, 75, 649, 1501
3954, 109, 2061, 4363
3955, 56, 456, 1083
3956, 56, 236, 605
3957, 103, 1567, 3377
3958, 72, 821, 1870
3959, 78, 604, 1372
3960, 118, 5197, 10954
3961, 74, 385, 950
3962, 75, 512, 1181
3963, 132, 15532, 31096
3964, 69, 397, 952
3965, 105, 2838, 5998
3966, 113, 1155, 2606
3967, 81, 263, 707
3968, 115, 701, 1685
3969, 65, 3181, 6652
3970, 109, 5159, 10025
3971, 116, 869, 2001
3972, 55, 767, 1689
3973, 106, 1096, 2419
3974, 112, 2017, 4290
3975, 52, 8427, 18223
3976, 75, 1179, 2524
3977, 63, 1258, 3004
3978, 123, 1771, 3834
3979, 60, 250, 650
3980, 55, 535, 1185
3981, 68, 2027, 4276
3982, 84, 654, 1497
3983, 168, 3955, 8504
3984, 74, 1289, 2738
3985, 62, 890, 1932
3986, 61, 1296, 2751
3987, 95, 2134, 4539
3988, 87, 585, 1366
3989, 85, 837, 1847
3990, 80, 7950, 16296
3991, 74, 586, 1391
3992, 94, 32698, 70009
3993, 63, 1004, 2136
3994, 106, 1011, 2315
3995, 66, 1084, 2305
3996, 126, 4254, 8820
3997, 82, 768, 1692
3998, 129, 3512, 7397
3999, 57, 482, 1165
4000, 109, 1505, 3250
4001, 69, 1218, 2577
4002, 107, 1309, 2826
4003, 58, 247, 644
4004, 107, 649, 1527
4005, 84, 1038, 2249
4006, 59, 372, 868
4007, 61, 227, 592
4008, 73, 703, 1574
4009, 74, 718, 1706
4010, 82, 612, 1408
4011, 60, 638, 1378
4012, 85, 679, 1533
4013, 67, 770, 1685
4014, 93, 258, 754
4015, 75, 538, 1248
4016, 54, 369, 848
4017, 88, 4160, 8525
4018, 76, 3694, 7665
4019, 87, 3190, 6627
4020, 73, 518, 1039
4021, 106, 2393, 5035
4022, 61, 1097, 2543
4023, 73, 873, 1868
4024, 57, 219, 568
4025, 72, 2310, 4801
4026, 63, 940, 2010
4027, 74, 710, 1495
4028, 56, 349, 821
4029, 69, 313, 825
4030, 105, 729, 1725
4031, 58, 192, 494
4032, 120, 8297, 16386
4033, 66, 508, 1188
4034, 77, 2901, 6156
4035, 68, 1319, 2815
4036, 82, 436, 1050
4037, 90, 2667, 5572
4038, 66, 612, 1367
4039, 61, 635, 1397
4040, 111, 2971, 6219
4041, 85, 17984, 36433
4042, 113, 1023, 2347
4043, 84, 312, 819
4044, 84, 299, 775
4045, 148, 6095, 12930
4046, 64, 384, 913
4047, 98, 2188, 3181
4048, 78, 684, 1584
4049, 72, 1830, 4167
4050, 86, 570, 1376
4051, 57, 1223, 2773
4052, 66, 336, 813
4053, 100, 384, 948
4054, 68, 481, 1088
4055, 61, 323, 774
4056, 72, 535, 1220
4057, 85, 701, 1675
4058, 85, 899, 2053
4059, 62, 474, 1062
4060, 65, 621, 1430
4061, 86, 2609, 5703
4062, 84, 1821, 4183
4063, 63, 247, 626
4064, 160, 3257, 6862
4065, 60, 280, 691
4066, 122, 3860, 8873
4067, 74, 1268, 2761
4068, 105, 1067, 2573
4069, 93, 1541, 3417
4070, 115, 4592, 9461
4071, 104, 1114, 2481
4072, 68, 2643, 5444
4073, 107, 1415, 3126
4074, 82, 396, 968
4075, 57, 989, 2131
4076, 66, 690, 1515
4077, 86, 1044, 2224
4078, 74, 707, 1577
4079, 62, 655, 1566
4080, 133, 23370, 50556
4081, 56, 164, 454
4082, 105, 635, 1497
4083, 105, 2931, 6097
4084, 78, 4979, 10256
4085, 61, 928, 2011
4086, 91, 10142, 21057
4087, 59, 373, 880
4088, 56, 456, 1083
4089, 65, 1687, 3631
4090, 72, 1064, 2504
4091, 70, 1890, 3964
4092, 84, 418, 1020
4093, 106, 2393, 5035
4094, 124, 7139, 14633
4095, 74, 269, 694
4096, 75, 318, 820
4097, 56, 805, 1724
4098, 74, 469, 1103
4099, 74, 437, 1043
4100, 71, 711, 1596
4101, 107, 836, 1849
4102, 66, 1245, 2628
4103, 84, 572, 1340
4104, 62, 324, 845
4105, 58, 209, 568
4106, 82, 497, 1165
4107, 73, 928, 1969
4108, 107, 2334, 4901
4109, 106, 614, 1466
4110, 116, 2213, 4683
4111, 63, 341, 826
4112, 59, 396, 931
4113, 107, 743, 1677
4114, 79, 2436, 5389
4115, 119, 1408, 3075
4116, 66, 1123, 2384
4117, 102, 904, 2088
4118, 76, 1140, 2447
4119, 142, 5579, 11672
4120, 102, 7444, 15289
4121, 87, 3152, 6805
4122, 64, 773, 1677
4123, 74, 2610, 5398
4124, 84, 602, 1371
4125, 93, 711, 1653
4126, 107, 7824, 16438
4127, 58, 1014, 2158
4128, 62, 243, 622
4129, 88, 3194, 4685
4130, 148, 2769, 5978
4131, 86, 869, 1920
4132, 55, 339, 792
4133, 159, 2586, 5536
4134, 72, 1518, 3226
4135, 54, 513, 1137
4136, 81, 1300, 2784
4137, 59, 609, 1362
4138, 146, 2446, 5227
4139, 70, 118346, 242337
4140, 108, 697, 1619
4141, 113, 1746, 3734
4142, 71, 2215, 4610
4143, 59, 441, 1022
4144, 104, 573, 1359
4145, 115, 837, 1917
4146, 115, 1650, 3526
4147, 112, 831, 1890
4148, 116, 1025, 2361
4149, 78, 818, 1804
4150, 107, 821, 1957
4151, 75, 686, 1528
4152, 77, 377, 932
4153, 89, 1229, 2697
4154, 84, 1787, 3758
4155, 73, 668, 1499
4156, 116, 2858, 6141
4157, 143, 1983, 4624
4158, 56, 993, 2167
4159, 122, 2569, 5200
4160, 112, 1131, 2568
4161, 76, 406, 976
4162, 139, 1552, 3485
4163, 92, 1000, 2211
4164, 112, 1079, 2387
4165, 109, 1841, 3918
4166, 72, 1891, 4019
4167, 57, 12653, 28302
4168, 174, 5879, 12489
4169, 167, 2608, 5588
4170, 63, 2692, 5624
4171, 111, 1507, 3257
4172, 61, 998, 2127
4173, 85, 1484, 3164
4174, 55, 326, 772
4175, 55, 228, 574
4176, 85, 1051, 2216
4177, 87, 721, 1706
4178, 85, 4174, 8730
4179, 116, 3773, 8506
4180, 88, 611, 1401
4181, 86, 522, 1219
4182, 106, 593, 1425
4183, 79, 1383, 2888
4184, 110, 424, 1069
4185, 104, 2347, 4913
4186, 73, 1723, 3570
4187, 64, 2018, 4171
4188, 58, 687, 1493
4189, 61, 304, 763
4190, 72, 990, 2236
4191, 124, 667, 1653
4192, 58, 214, 572
4193, 117, 824, 1900
4194, 96, 2128, 4266
4195, 109, 600, 1481
4196, 108, 1147, 2523
4197, 103, 603, 1440
4198, 61, 250, 645
4199, 57, 474, 1064
4200, 85, 332, 837
4201, 65, 812, 1759
4202, 96, 522, 1253
4203, 80, 1397, 2972
4204, 70, 1847, 3843
4205, 69, 1089, 2330
4206, 85, 622, 1423
4207, 63, 4189, 8649
4208, 72, 1350, 2895
4209, 68, 2599, 5347
4210, 94, 229, 692
4211, 85, 624, 1540
4212, 65, 1190, 2563
4213, 62, 228, 603
4214, 76, 1189, 2609
4215, 7, 577, 1191
4216, 121, 6420, 14090
4217, 72, 467, 1097
4218, 57, 122, 377
4219, 89, 682, 1543
4220, 89, 932, 2076
4221, 80, 27531, 56211
4222, 70, 4486, 9395
4223, 7, 939, 1988
4224, 104, 6985, 14238
4225, 70, 215, 578
4226, 60, 387, 903
4227, 89, 674, 1574
4228, 124, 2777, 6028
4229, 57, 274, 672
4230, 81, 304, 780
4231, 82, 392, 953
4232, 57, 182, 488
4233, 88, 7918, 15889
4234, 72, 3011, 6259
4235, 106, 924, 2077
4236, 83, 943, 2072
4237, 106, 2359, 5000
4238, 74, 212, 583
4239, 58, 6722, 13346
4240, 92, 1473, 3258
4241, 136, 3894, 8040
4242, 88, 941, 2070
4243, 74, 609, 1378
4244, 87, 647, 1479
4245, 111, 668, 1577
4246, 61, 236, 612
4247, 78, 3207, 6977
4248, 71, 555, 1283
4249, 64, 446, 1025
4250, 62, 308, 773
4251, 65, 897, 1969
4252, 68, 491, 1137
4253, 86, 1406, 2995
4254, 67, 696, 1546
4255, 63, 409, 951
4256, 117, 8419, 17228
4257, 107, 732, 1696
4258, 89, 266, 719
4259, 67, 231, 660
4260, 82, 801, 1756
4261, 78, 20306, 42082
4262, 79, 831, 1826
4263, 103, 1237, 2758
4264, 100, 1097, 2674
4265, 102, 860, 1930
4266, 77, 575, 1325
4267, 79, 403, 969
4268, 70, 5068, 10485
4269, 73, 1490, 3391
4270, 62, 1700, 3536
4271, 55, 227, 569
4272, 167, 3907, 8180
